Transaction Type,Amount,Sender ID,Sender Balance,Transaction Time,Receiver ID,Receiver Balance,Device Type,IP Address,Latitude,Longitude,Is Fraudulent
WITHDRAWAL,20445.12,C147578908,78741.48,8:40,M266842246,90994.85,Web,40.208.59.115,-59.824031,-103.174217,0
WITHDRAWAL,32763.5,C785137090,44403.96,14:6,M424218161,30058.3,Desktop,112.216.161.123,24.047735,-145.43424,0
WITHDRAWAL,48953.84,C818806764,48913.98,22:15,M733365098,80935.75,Desktop,41.152.99.192,-32.518488,-57.583568,0
PAYMENT,25914.9,C332735798,93883.01,12:2,M636134020,37286.33,Mobile,128.16.58.165,58.436214,-143.721739,0
PAYMENT,23011.27,C761183026,3123.98,3:28,M827787048,84638.38,Web,19.250.108.127,13.100149,52.634075,0
WITHDRAWAL,1681.84,C683037551,70072.91,16:20,M564367736,17809.8,Desktop,184.35.111.241,36.654411,-140.456893,0
TRANSFER,28919.26,C938155886,66458.25,18:27,M353779653,77065.04,Desktop,112.183.73.100,89.678586,104.611217,0
TRANSFER,49992.86,C495152475,79558.36,19:26,M823494464,70323.1,Mobile,135.24.126.42,-66.088905,13.799116,0
TRANSFER,38956.73,C329384746,80084.55,6:39,M347480237,82027.28,Mobile,29.79.58.22,18.648184,147.879206,0
TRANSFER,8256.78,C782097607,97558.07,12:54,M432597968,22671.1,Web,246.67.90.132,38.208146,81.78479,0
TRANSFER,22087.06,C980665491,95069.41,0:12,M167168555,26803.01,Web,206.228.238.180,-88.0193,-161.442147,0
TRANSFER,33680.49,C345164580,36420.53,11:35,M963924852,62889.03,Mobile,109.221.16.141,-58.660869,125.928279,0
PAYMENT,47429.69,C818750379,23728.46,18:16,M545689353,72945.98,Web,209.214.27.46,69.544073,131.034005,0
WITHDRAWAL,19523.11,C726285652,8846.07,4:12,M211332241,12625.58,Mobile,29.77.170.178,-60.049573,132.025388,0
TRANSFER,4139.59,C216184697,48923.19,18:51,M728762664,64191.12,Mobile,225.95.217.168,65.726433,-38.046802,0
TRANSFER,22580.73,C383581591,62911.55,11:44,M775573615,37754.24,Mobile,56.105.185.219,-32.935395,-76.892326,0
PAYMENT,5477.68,C204749673,77246.54,22:21,M956086411,53232.35,Mobile,64.107.245.125,-56.235557,167.893603,0
WITHDRAWAL,16912.99,C162211193,55261.69,17:6,M321274065,64806.79,Web,161.65.123.224,81.219542,-25.617785,0
TRANSFER,39018.35,C676661459,89780.89,2:16,M936009288,86195.53,Desktop,181.44.52.17,80.301351,-86.027228,0
WITHDRAWAL,12199.07,C360848471,26696.3,3:7,M447509227,5966.5,Mobile,123.53.148.63,74.05529,-175.889549,0
PAYMENT,25412.83,C935060540,92013.43,15:2,M524012787,46871.28,Web,156.12.117.179,29.702184,-23.223386,0
WITHDRAWAL,11869.54,C599324421,14438.12,0:30,M505033079,60370.01,Desktop,177.133.186.224,-78.177521,-30.227047,1
PAYMENT,24954.39,C144878805,54560.01,12:35,M402729618,84555.55,Mobile,178.86.36.138,-19.81242,26.749027,0
PAYMENT,11317.15,C988102787,16183.53,20:21,M820788150,84495.06,Desktop,75.167.119.129,-36.26809,31.97604,0
PAYMENT,20069.89,C446712607,90620.74,19:43,M870865071,75273.15,Mobile,109.210.243.74,53.295242,24.886032,0
WITHDRAWAL,35968.71,C906045994,64517.29,4:21,M622421278,22946.81,Web,39.190.162.125,32.881868,-135.582183,0
PAYMENT,36872.27,C501325710,57386.82,17:9,M699849352,18782.82,Web,110.128.254.12,-6.773123,-116.94545,0
TRANSFER,46114.45,C171924274,24896.82,23:8,M742485355,90132.82,Desktop,253.53.112.213,-89.379491,-117.276402,0
TRANSFER,28573.62,C912533997,55040.29,11:50,M126933660,51004.41,Desktop,141.12.46.231,61.747624,37.254296,1
PAYMENT,38637.4,C495198428,23079.04,9:12,M685443106,50348.56,Web,224.169.173.31,-89.232889,-49.648406,0
PAYMENT,44270.62,C450331265,48001.8,8:24,M190689340,33807.19,Web,65.207.186.190,-27.870992,-170.640612,0
PAYMENT,36722.89,C426694745,90734.62,4:58,M150557025,76515.73,Web,72.58.32.156,-30.524571,4.761801,0
WITHDRAWAL,29149.51,C617748676,57818.86,10:51,M708018512,93173.19,Web,126.35.136.247,-1.270041,128.527308,0
WITHDRAWAL,1351.02,C135066620,41080.55,1:57,M470870088,45190.12,Web,87.28.43.74,73.813703,71.512937,0
PAYMENT,16504.68,C521079032,54087.06,20:40,M372053993,23185.9,Web,161.92.63.71,-9.320754,21.101604,0
PAYMENT,37805.15,C586990799,83272.83,21:27,M920300122,45750.51,Mobile,12.109.81.67,-34.170479,159.027239,0
WITHDRAWAL,42141.15,C730417772,71597.75,21:53,M957960619,67632.23,Mobile,225.30.173.205,-4.964557,-94.919678,0
PAYMENT,11297.66,C383679007,79124.51,23:46,M722925004,74841.69,Desktop,95.243.203.137,71.304657,-84.950202,0
TRANSFER,5824.36,C100346058,54284.51,1:37,M424479056,89690.5,Desktop,189.233.122.195,54.358706,123.731026,0
WITHDRAWAL,4645.55,C469837972,1953.37,9:10,M515556038,34090.52,Desktop,23.126.162.209,62.767804,140.760156,0
TRANSFER,40883.25,C871074443,80274.63,3:6,M420937033,41355.66,Mobile,23.133.254.157,-4.921836,-69.597568,1
TRANSFER,18109.25,C823284212,35109.33,4:32,M897983156,34142.05,Web,212.126.48.52,-20.267792,27.581475,0
TRANSFER,25350.43,C388152727,2472.91,0:38,M830466821,20321.75,Web,76.254.185.107,5.116452,-54.40507,0
TRANSFER,580.28,C565867862,72356.49,5:59,M506901009,72891.39,Web,193.230.114.27,-50.672904,-132.401959,0
TRANSFER,39091.57,C611485321,62479.57,14:56,M136260273,86230.21,Desktop,122.162.105.129,-82.641562,55.531614,0
WITHDRAWAL,28254.39,C986282066,14431.51,14:37,M536226836,22282.11,Mobile,235.200.216.204,76.103674,-154.88673,1
PAYMENT,2768.15,C570089369,23836.29,4:35,M915280769,35759.04,Web,117.54.57.179,52.73528,-33.528014,0
WITHDRAWAL,45815.17,C408614476,16396.35,7:3,M316591163,19259.24,Mobile,65.167.160.247,-48.638656,-79.227725,1
PAYMENT,39377.03,C974450336,88959.7,12:36,M860605536,83451.85,Desktop,191.68.184.244,-89.584899,40.309944,0
WITHDRAWAL,6534.43,C466171220,53768.57,4:38,M569918843,39178.78,Desktop,33.44.139.97,-46.360782,77.544883,0
PAYMENT,1659.98,C510749379,25380.84,17:21,M384435380,88578.12,Desktop,146.132.209.252,-28.684313,-141.611827,0
WITHDRAWAL,31591.24,C921056754,52028.21,5:23,M958517803,980.57,Desktop,89.241.46.145,54.389024,-63.365948,0
TRANSFER,20515.75,C425003715,36516.35,15:35,M241747015,80071.44,Desktop,150.145.173.255,-9.606576,-37.120531,0
WITHDRAWAL,9029.51,C345548527,59009.17,3:15,M875356177,13006.14,Mobile,244.133.18.240,71.880035,43.715554,0
WITHDRAWAL,45179.31,C701491547,96445.81,18:49,M530875143,92250.36,Web,179.43.148.217,-5.044439,8.814049,0
TRANSFER,7982.38,C657695689,20298.27,2:16,M633717363,79758.1,Mobile,216.89.155.102,53.496639,-117.474788,0
PAYMENT,23699.73,C815684382,39230.18,13:0,M720018749,30041.71,Mobile,59.204.56.148,10.207419,-177.613474,0
PAYMENT,979.11,C184375586,4132.74,9:21,M853319895,52707.1,Web,30.48.250.15,-63.514876,-122.684077,0
WITHDRAWAL,32807.62,C103893877,72315.85,9:23,M188335734,48909.84,Desktop,27.111.80.145,-0.307941,-130.503932,0
WITHDRAWAL,3416.86,C388901125,41505.24,10:41,M535714489,87444.61,Web,14.209.35.101,-59.198888,65.14054,0
WITHDRAWAL,22371.35,C396111085,82523.66,23:25,M283406035,22981.18,Mobile,133.146.242.206,-28.502215,84.580027,0
PAYMENT,10091.14,C715108993,50768.86,7:44,M499929211,49341.13,Web,65.111.146.191,25.967544,-26.551922,0
PAYMENT,43222.79,C460318746,97782.32,4:25,M578281347,15352.92,Desktop,29.78.199.179,5.674498,0.060341,0
PAYMENT,31051.83,C594247013,9565.38,3:36,M107481109,4428.48,Desktop,137.165.226.133,30.475696,-170.024836,0
PAYMENT,17526.37,C713597585,4622.02,4:35,M240333563,84838.58,Web,194.100.42.70,-49.167952,-126.217944,1
WITHDRAWAL,22503.66,C104027443,26865.25,6:48,M992645294,64744.52,Desktop,159.97.139.51,16.810164,-142.869375,0
WITHDRAWAL,48233.68,C778210562,91448.56,2:27,M499382584,81055.41,Mobile,215.164.175.123,-75.009254,36.555108,0
PAYMENT,45202.85,C601056821,83048.99,22:54,M458894827,45949.04,Mobile,212.89.244.56,-36.17519,111.852967,0
PAYMENT,29145.37,C270135811,13028.6,16:59,M513904749,60129.01,Web,70.187.27.55,-35.931751,27.037718,0
TRANSFER,36383.59,C353010546,92400.43,14:30,M915748444,43424.33,Mobile,235.202.76.86,-55.571517,-69.942022,0
WITHDRAWAL,44168.25,C426740348,89673.57,5:38,M768550205,51889.2,Desktop,102.131.38.96,72.720644,90.966002,0
TRANSFER,11147.8,C656764528,64758.94,19:58,M826224187,83491.78,Web,22.205.216.67,-41.362085,12.218743,0
PAYMENT,32038.96,C234605410,47090.03,1:40,M414618688,86414.4,Mobile,194.22.155.83,-88.292922,-156.306413,0
WITHDRAWAL,17723.29,C344871677,41519.97,5:25,M613122164,28798.39,Desktop,187.209.187.223,-65.084215,-48.251751,1
WITHDRAWAL,7697.95,C135490349,41259.14,1:38,M337107717,59959.54,Mobile,193.255.78.246,59.433157,170.835265,0
PAYMENT,33941.71,C259245019,24172.68,3:48,M601180788,94422.27,Desktop,57.219.56.111,-34.066958,-156.299912,0
TRANSFER,48000.48,C452465217,57157.79,0:40,M552157160,78795.95,Mobile,143.78.42.245,19.867758,-99.801285,0
TRANSFER,30544.86,C891306642,44837.51,5:36,M393021330,30617.48,Web,173.72.223.213,83.308893,53.05706,0
TRANSFER,30826.68,C834860199,91159.38,15:51,M546073692,48129.95,Mobile,100.73.230.162,-86.421764,-119.228138,0
TRANSFER,38459.71,C275584455,30119.49,7:25,M896452140,72859.41,Desktop,12.20.194.61,-64.215083,22.596342,0
WITHDRAWAL,1906.4,C783066189,43232.4,13:4,M159702322,84242.69,Web,89.87.47.125,0.582865,-90.208963,0
WITHDRAWAL,35286.19,C441556087,65865.87,9:11,M378966292,5249.75,Web,73.41.112.168,-1.312324,-128.301028,0
WITHDRAWAL,37498.75,C888886023,44287.46,8:36,M564788414,36368.48,Mobile,169.60.88.254,-48.38442,26.844692,0
WITHDRAWAL,971.04,C443022631,73934.17,5:50,M327645802,67186.88,Web,98.54.141.130,10.428464,-99.924449,0
TRANSFER,9914.42,C988237335,82599.54,7:15,M957000120,9860.8,Mobile,249.133.69.80,-28.730354,46.465666,1
WITHDRAWAL,10417.49,C294120184,42310.06,5:9,M346963592,10147.09,Desktop,204.131.248.74,-86.105016,25.220483,0
TRANSFER,9551.96,C979321329,15728.25,11:2,M592456949,24172.75,Desktop,244.28.112.22,-67.407571,115.739779,0
TRANSFER,4800.92,C130426960,70870.18,11:20,M623420891,36563.75,Web,229.137.23.215,15.796551,167.889004,0
WITHDRAWAL,49883.37,C156185959,15188.55,21:43,M393542591,89536.1,Desktop,252.97.110.88,-77.182844,33.743256,0
PAYMENT,18573.07,C499712780,13159.59,1:31,M194061273,23257.02,Web,29.160.33.226,-45.096084,171.811355,0
TRANSFER,45171.9,C475054281,74292.25,9:39,M868258865,72922.6,Desktop,248.205.27.167,38.331111,-10.639395,0
TRANSFER,34603.41,C912232510,35794.23,12:27,M437218241,94939.39,Mobile,54.255.141.171,26.927123,173.038169,0
TRANSFER,12309.11,C941635335,12032.46,2:42,M562335275,41051.73,Web,233.147.178.103,70.519915,77.802819,0
PAYMENT,15803.98,C109940846,77.59,2:20,M936556320,43581.84,Mobile,84.49.24.90,19.280413,57.430967,0
WITHDRAWAL,40435.7,C816877957,42002.69,2:19,M800220378,44539.26,Mobile,185.65.187.118,-85.683836,155.977762,0
PAYMENT,37260.69,C736579301,10930.43,9:48,M140739923,7864.72,Desktop,197.34.227.22,41.882319,35.962458,0
TRANSFER,41554.59,C663118528,55726.81,6:2,M637769206,53794.7,Desktop,214.239.110.178,-69.375568,157.777451,0
WITHDRAWAL,26154.91,C537691284,47313.22,11:5,M645735907,53565.68,Web,219.185.100.248,-14.316465,34.518426,0
TRANSFER,31389.25,C809569787,38180.95,17:34,M734809099,99326.1,Mobile,107.132.55.144,-83.830529,-7.499733,1
PAYMENT,35729.64,C268140443,177.76,17:7,M984894263,63831.85,Web,181.251.231.84,-9.462853,47.618504,0
TRANSFER,10546.81,C550944683,1774.26,23:46,M403565996,51576.5,Web,209.17.255.146,-50.049881,96.712749,0
WITHDRAWAL,22177.8,C658806232,59841.5,18:23,M916296170,62881.09,Mobile,174.75.98.82,19.361677,-106.408962,0
TRANSFER,44586.02,C379400832,48080.6,13:24,M516105256,56429.87,Web,141.195.116.125,-22.936637,132.623033,0
TRANSFER,38145.45,C208422428,42498.66,1:22,M190195475,35432.34,Web,165.213.103.220,-17.609276,178.888488,0
PAYMENT,46307.16,C195997703,4881.45,14:13,M640930428,62581.68,Web,248.47.14.194,-84.172965,-54.183611,0
TRANSFER,21431.83,C914349140,21392.81,22:30,M949337489,77053.04,Desktop,213.71.14.183,-53.988683,-43.729871,0
WITHDRAWAL,27864.9,C216249057,78276.47,3:23,M735550652,83964.93,Desktop,150.133.182.49,-87.729257,-142.741289,0
TRANSFER,33242.67,C248708633,95530.49,10:1,M502597902,29007.24,Web,24.97.85.161,88.65942,2.621098,0
WITHDRAWAL,35998.86,C814905876,58614.92,6:36,M705145053,55056.15,Desktop,112.171.127.70,3.677111,-7.808267,0
TRANSFER,18881.55,C520614508,1318.96,9:15,M330376802,79833.4,Web,66.207.181.25,-85.050533,28.894719,0
TRANSFER,11177.85,C268994595,30721.34,0:31,M760445722,93683.84,Web,192.81.37.122,88.486147,23.901679,0
WITHDRAWAL,20644.7,C391488572,75459.48,19:31,M543790696,15260.39,Web,59.101.35.143,19.014379,-44.06684,1
PAYMENT,16847.82,C585698123,32730.64,0:10,M935359438,40422.04,Mobile,73.19.43.67,71.395125,-76.690812,0
TRANSFER,19118.26,C602616151,85311.55,3:11,M584910302,97559.39,Desktop,30.178.104.142,11.495163,-164.347238,0
TRANSFER,5123.43,C654676496,16600.18,0:21,M775419460,86205.73,Mobile,115.113.120.21,37.734819,108.373717,0
PAYMENT,10883.32,C236461556,52720.44,8:31,M623767642,29391.29,Web,167.18.159.152,-21.308871,-110.267661,0
PAYMENT,16325.99,C608562079,61149.89,9:19,M519734333,82912.78,Desktop,49.13.47.50,53.864052,-86.572221,1
WITHDRAWAL,7467.27,C676267690,83639.21,2:15,M684351597,19139.28,Desktop,70.128.29.86,-23.941571,-98.509045,0
PAYMENT,41881.53,C217979276,3156.62,21:24,M672318964,15249.96,Web,160.217.41.245,-42.557355,-136.252193,0
PAYMENT,33480.11,C538907227,38323.48,14:59,M106873145,2450.73,Mobile,233.138.155.223,43.984288,119.094938,0
WITHDRAWAL,40213.83,C761036909,73363.77,12:42,M234426677,84699.89,Web,163.46.237.87,40.730598,-32.685497,0
WITHDRAWAL,33457.34,C327008758,6339.05,8:5,M410811784,4526.65,Desktop,33.60.203.27,2.820362,-140.08884,0
WITHDRAWAL,31678.07,C435061642,94877.73,2:44,M110423305,34180.6,Web,69.50.90.172,-69.148048,134.594741,0
WITHDRAWAL,121.3,C434813242,3855.24,0:36,M583651918,36115.85,Web,80.212.22.216,89.878299,-40.898901,0
PAYMENT,14802.65,C977814232,45877.13,0:12,M640444929,21268.01,Mobile,77.217.216.100,47.326944,-39.698822,0
TRANSFER,23695.32,C920951326,45772.46,15:38,M263709327,66139.24,Desktop,212.23.126.195,-41.808771,-99.905719,0
TRANSFER,13283.58,C763826795,58062.45,16:28,M773652324,92110.72,Mobile,164.251.68.73,19.522547,74.886818,0
TRANSFER,37392.22,C760212309,8896.16,12:19,M410236809,81582.03,Mobile,11.223.108.14,-49.653474,-26.414172,0
TRANSFER,17536.14,C170187957,64590.38,15:59,M854650528,4547.33,Desktop,71.32.185.224,-83.482974,-170.365599,0
WITHDRAWAL,30132.01,C791497366,29532.27,5:20,M456790750,78680.54,Mobile,111.19.109.248,-38.048324,-157.884177,0
TRANSFER,14536.75,C659477101,46387.91,17:24,M529502856,30031.36,Web,172.159.218.142,16.369564,3.155609,0
WITHDRAWAL,3476.13,C113010576,24645.64,0:3,M797536421,80812.36,Desktop,214.129.11.202,-77.073121,-4.936828,0
PAYMENT,32695.57,C436294469,90745.31,6:52,M716458815,59551.83,Mobile,123.145.36.38,77.683924,-153.401626,0
PAYMENT,28690.98,C914851560,83214.74,8:39,M554326059,99270.05,Mobile,53.246.33.78,-38.409477,-148.992838,0
TRANSFER,16716.04,C735567195,44773.89,7:42,M554057568,22744.96,Web,142.87.179.154,41.474025,174.573695,0
TRANSFER,18707.54,C273686964,56754.69,21:1,M345684788,10889.8,Mobile,196.69.102.72,73.236871,135.516269,0
PAYMENT,15562.72,C845962571,58566.66,20:25,M955737071,18011.23,Desktop,64.194.108.193,-69.899731,86.291708,0
TRANSFER,32383.25,C590014985,10376.57,18:55,M352713768,45443.0,Desktop,205.119.187.243,-62.141338,2.364039,0
WITHDRAWAL,36141.49,C310535131,74624.83,11:54,M951240878,56015.75,Web,106.229.94.179,-46.151761,43.824286,0
TRANSFER,32946.07,C516633610,45323.5,22:5,M694217441,9248.88,Mobile,80.157.61.212,-67.613766,95.438212,0
WITHDRAWAL,19531.94,C135839518,586.36,20:6,M562161128,36383.75,Desktop,233.68.221.91,-6.748644,-134.893658,1
WITHDRAWAL,6080.54,C246294625,2449.76,18:35,M463999747,69748.6,Web,58.249.234.104,45.020766,-38.467831,0
TRANSFER,10439.21,C736223835,69396.17,3:18,M674575107,44786.04,Web,170.175.93.102,-2.520428,124.903816,1
PAYMENT,29969.0,C354838702,66141.2,3:46,M369012503,47543.61,Web,111.111.254.201,14.974419,-125.670445,0
TRANSFER,6315.9,C995233308,5476.05,5:24,M796264719,2385.36,Mobile,11.22.180.30,51.078893,106.658036,0
PAYMENT,33364.44,C905140931,8316.42,2:26,M159466803,32670.29,Mobile,226.159.127.59,11.132659,103.601268,0
WITHDRAWAL,31178.1,C652193224,13931.51,7:0,M187940179,8772.0,Mobile,182.199.152.141,-64.812302,94.961344,0
WITHDRAWAL,42686.18,C815122161,83220.81,21:43,M503155681,62449.35,Web,219.153.228.113,-3.947164,-109.208826,0
PAYMENT,3688.08,C383141489,26239.94,21:56,M814371740,12486.89,Desktop,252.170.72.170,88.534073,128.188184,0
TRANSFER,48471.66,C878075560,7020.73,2:49,M549888095,13850.29,Web,150.44.234.45,-86.221573,-103.203762,0
PAYMENT,26318.2,C526957592,28742.7,2:40,M982559290,48069.23,Web,170.193.67.222,-84.769963,-111.750013,0
TRANSFER,38231.21,C841180257,43636.2,16:12,M774085859,23873.58,Desktop,243.170.166.161,-78.09883,125.142011,0
TRANSFER,13703.01,C998293645,14734.19,21:4,M361797814,78155.24,Web,156.197.68.178,-57.656723,-56.415814,0
WITHDRAWAL,7467.76,C781895408,40231.87,3:11,M964406493,45421.4,Desktop,237.164.71.128,14.971205,37.804821,0
WITHDRAWAL,28387.85,C277613903,31302.13,13:48,M300252933,90699.75,Desktop,76.87.185.143,-39.884199,166.116246,0
WITHDRAWAL,31493.39,C923285016,72964.6,3:55,M855350184,43500.63,Mobile,29.89.210.66,-50.25844,-26.609154,0
PAYMENT,30253.94,C658063616,32047.46,2:53,M126330091,49968.21,Desktop,91.189.99.162,31.466564,101.424675,0
PAYMENT,38548.46,C517316677,88877.79,16:30,M850116496,77999.87,Web,23.53.246.101,13.882913,67.714357,0
PAYMENT,35664.83,C386094900,95371.61,3:26,M518945592,46796.21,Mobile,236.195.111.111,40.472262,-102.108915,0
PAYMENT,16206.8,C418854850,53518.74,19:20,M177803614,671.35,Desktop,178.168.160.155,81.249828,-11.373441,0
PAYMENT,36076.98,C955402299,19556.54,15:54,M713375201,83057.83,Web,90.205.98.27,11.578506,51.659549,0
PAYMENT,12750.25,C584728936,68218.96,15:43,M389300776,7349.04,Mobile,110.246.126.13,-50.684761,9.974179,0
PAYMENT,48065.42,C521921336,46301.64,3:10,M801084706,43108.87,Desktop,252.152.84.196,63.029216,-106.096934,0
PAYMENT,39826.17,C683085262,36149.37,1:47,M146129253,95624.07,Web,189.47.157.52,23.090151,177.921464,0
WITHDRAWAL,6974.38,C600726238,96154.86,5:51,M339628711,83856.05,Mobile,20.237.130.184,38.901011,8.915038,0
PAYMENT,8596.52,C573924686,71626.91,9:34,M346453529,98158.99,Desktop,48.57.10.130,-65.927822,-156.940771,0
TRANSFER,42249.24,C691001660,13772.67,21:4,M416675103,46996.03,Desktop,184.193.51.135,20.35296,-25.242492,0
PAYMENT,31465.24,C450305203,15701.02,10:22,M171105764,73136.89,Desktop,33.185.191.14,-86.702331,-49.164417,0
PAYMENT,1627.73,C223290737,30357.46,8:45,M764048581,53776.62,Mobile,42.119.234.54,-52.561578,-162.843695,1
PAYMENT,20922.9,C585113126,12900.19,4:47,M244569000,32223.88,Web,145.69.10.190,72.794629,61.079597,0
WITHDRAWAL,7125.85,C979689710,27465.8,10:51,M786920911,99576.46,Mobile,157.39.121.206,13.162936,125.791448,0
WITHDRAWAL,1516.49,C750842876,87120.01,7:7,M220105773,70946.42,Desktop,225.240.210.119,20.198936,121.013405,0
TRANSFER,36346.89,C428080464,24872.92,8:23,M109931839,85812.81,Desktop,242.74.26.251,-86.60522,-144.147528,0
TRANSFER,13202.52,C598546675,3062.76,9:50,M104600113,54659.55,Web,94.151.17.35,-30.744391,56.119741,0
TRANSFER,20366.77,C253224330,94537.08,5:33,M722884962,83013.55,Mobile,160.43.85.34,-68.577248,-177.814372,0
PAYMENT,32713.31,C965493516,61527.39,13:6,M538028067,97822.49,Web,194.207.59.41,-30.618683,-121.525693,0
TRANSFER,18630.17,C849612343,69631.41,17:59,M362575239,13315.91,Mobile,93.138.224.150,-55.240823,-15.829524,0
TRANSFER,31801.69,C352341832,92123.39,22:54,M475639404,74017.0,Web,88.137.113.54,78.915514,88.61473,0
WITHDRAWAL,9931.88,C490984192,77158.83,10:49,M150168282,8693.96,Mobile,219.93.91.139,33.448169,120.536636,0
TRANSFER,22271.62,C683361645,53830.29,7:5,M692880813,40186.59,Desktop,80.146.160.14,84.486578,-172.846062,0
TRANSFER,40119.06,C672998847,50749.88,18:30,M956342071,70669.87,Mobile,224.149.120.27,53.869082,125.836436,0
TRANSFER,41342.6,C240924656,60915.22,11:44,M291223620,89287.36,Desktop,255.187.206.85,28.935158,-48.792462,0
PAYMENT,2269.33,C890759554,35262.44,10:28,M951962204,40676.52,Desktop,163.165.228.32,-70.744543,-112.187912,0
TRANSFER,49472.06,C956288679,22349.97,10:29,M688681082,70864.12,Desktop,46.123.233.74,-31.475071,132.473546,0
PAYMENT,4397.28,C517744220,54949.23,11:33,M100603815,97890.6,Web,128.243.252.19,53.638586,-140.749294,0
TRANSFER,32968.28,C280267011,11628.57,12:45,M294920726,20510.6,Web,162.208.106.25,-88.602768,5.046437,0
TRANSFER,22930.73,C830959104,7034.8,20:36,M903516806,67161.9,Web,160.168.194.68,-88.734156,175.820153,0
TRANSFER,14045.36,C213631271,11683.2,18:38,M895077453,24641.68,Web,132.157.236.230,62.215342,-134.407504,0
PAYMENT,31673.73,C452573649,39394.73,7:13,M847250957,4863.86,Web,183.134.201.148,68.747071,63.585405,0
PAYMENT,25673.07,C887998044,96323.56,19:32,M790102926,56082.15,Desktop,141.176.36.149,49.134259,-87.047039,1
PAYMENT,48458.03,C601879423,69667.66,18:0,M525122007,5114.96,Web,11.130.70.137,15.729393,41.571551,0
WITHDRAWAL,42484.16,C881682575,82386.26,10:29,M801661588,78183.38,Web,240.174.178.74,66.518695,-68.50553,0
PAYMENT,42501.45,C146401617,40299.2,5:47,M585223370,90562.67,Desktop,44.108.173.207,76.725343,-77.468672,0
PAYMENT,14892.93,C585250324,35465.65,22:25,M991575720,56804.51,Mobile,249.214.197.76,-45.092583,28.706067,0
WITHDRAWAL,10472.81,C756296671,32938.98,22:55,M653755174,62667.47,Web,199.23.128.217,19.074614,101.81377,0
TRANSFER,18200.07,C437397320,50738.31,21:31,M583655693,22296.83,Desktop,116.180.214.151,-77.032195,-8.297517,0
TRANSFER,49799.91,C334162542,67719.05,22:13,M429191024,48880.57,Mobile,123.176.181.35,55.146659,122.471049,0
TRANSFER,47865.5,C200845218,63682.1,21:1,M836675151,19330.52,Web,170.10.135.140,6.228267,-40.354488,0
